book,chapter,verse,chokri,english,source
JAS,4,11,"A züneko, huniehu thahi, kühopühri pü zümi tha mori lü müjo leo thüzhoo tha mu thüzhoo müjo bate, thüzho müjo taleo thüzhoo thi mu zü kümomi te mu thüzhoo cope küthimi te.","Don't speak against one another, brothers. He who speaks against a brother and judges his brother, speaks against the law and judges the law. But if you judge the law, you are not a doer of the law, but a judge.",Bible_NAG5BSI_WEB
JAS,4,12,Thüzho kha küsüo mu copeo mipüh lübi zo. Süo thono küla süyive mu müka variyi ve. Vele n zanuo lü müjo kütsüo no sopüh mu?,"Only one is the lawgiver, who is able to save and to destroy. But who are you to judge another?",Bible_NAG5BSI_WEB
JAS,4,13,"Tsü rünisüphi, nekoe “Tha mori sühdo uko rüna lulü mori hiolü vo de tüce püh sülü hü no hethoheli thi de prayito,” süzi poyo.","Come now, you who say, ""Today or tomorrow let's go into this city, and spend a year there, trade, and make a profit.""",Bible_NAG5BSI_WEB
JAS,4,14,Sin sühdo dipüh bi tosi neko süo shemo. Ne kühü hi dipüh-ah? Ne thüzüh mhü u mhüngo thi masü de ditayo kütsü kro püh zo.,"Whereas you don't know what your life will be like tomorrow. For what is your life? For you are a vapor, that appears for a little time, and then vanishes away.",Bible_NAG5BSI_WEB
JAS,4,15,"Si kütao mole “Nepoo müdo leo uko rhüba de mha hio mori luo thito,” neko süzi pote.","For you ought to say, ""If the Lord wills, we will both live, and do this or that.""",Bible_NAG5BSI_WEB
JAS,4,16,"Süsübi, ne kümako mu kümüha kümave tayo, Kümüha küta süko mütü kükri,",But now you glory in your boasting. All such boasting is evil.,Bible_NAG5BSI_WEB
JAS,4,17,"Kühopühri thiküzüo she zori thi moleo, pü phoma tazo.","To him therefore who knows to do good, and doesn't do it, to him it is sin.",Bible_NAG5BSI_WEB
2PE,3,1,"A kekhrümiko, I tsühi lesitho kesü kenao khapü neko ce sü züho, I nekolü kemesa nekopo rekra sala sü ketola.","This is now, beloved, the second letter that I have written to you; and in both of them I stir up your sincere mind by reminding you;",Bible_NAG5BSI_WEB
2PE,3,2,"Nekopo hi mhüjü saju kepo kemesa jüko lü menu ba ketola, mu apostle kethi hako jükha kesü Niepoo kelakeyio.","that you should remember the words which were spoken before by the holy prophets, and the commandments of us, the apostles of the Lord and Savior:",Bible_NAG5BSI_WEB
2PE,3,3,Neko semo kesu thera thoo thelaco mha krünyü zoti kropü utho ukemenyü lü tavo tato.,"knowing this first, that in the last days mockers will come, walking after their own lusts,",Bible_NAG5BSI_WEB
2PE,3,4,"Uko po keta, Pü sala vori keto jükhakesü dipü ceba? Kekrelamori uponeko züzü ketako, cejü thi keyi lüvo tha ketso mha metüko sizi tazo.","and saying, ""Where is the promise of his coming? For, from the day that the fathers fell asleep, all things continue as they were from the beginning of the creation.""",Bible_NAG5BSI_WEB
2PE,3,5,"Kekrelamori uko utho umedolü mhasemo tate, Jihova la tüko thajütho lazo, cejü sheri jüpi mu jükhro tha lazo.","For this they willfully forget, that there were heavens from of old, and an earth formed out of water and amid water, by the word of God;",Bible_NAG5BSI_WEB
2PE,3,6,Sizi ketala jüde po sütüce mha mekava.,"by which means the world that then was, being overflowed with water, perished.",Bible_NAG5BSI_WEB
2PE,3,7,Tüko mu cejü tsü keba hiko jüsüo po meka va ketola meshu pü kemeta melü thüva ketola;,"But the heavens that now are, and the earth, by the same word have been stored up for fire, being reserved against the day of judgment and destruction of ungodly men.",Bible_NAG5BSI_WEB
2PE,3,8,"Vele akekhrüko, mhapüla neko mhasemo bata hite, tüsozho pü u Niepoo la tetse thenye bi, mu tetse thenye tüsozho pünha bizo.","But don't forget this one thing, beloved, that one day is with the Lord as a thousand years, and a thousand years as one day.",Bible_NAG5BSI_WEB
2PE,3,9,"Niepo metsü tamozo pü jü kha kesü kola, humi kelü metsü ba keta bi sheri, vele uko la sügü sühe mecho kebazo, kehopü po sheri kata nyü kemola, vele metü po sheri thelü rede keyi kemenyü la.","The Lord is not slow concerning his promise, as some count slowness; but is patient with us, not wishing that any should perish, but that all should come to repentance.",Bible_NAG5BSI_WEB
2PE,3,10,"Vele Niepoo kevori tüsozho sü tüzülü keregomi kevori bi zoto; süce tüko ufü kemere thide di tato, mu mha sülü ketako lü thiri ketala zho tato, mu cejü sheri mu mhatho sülü keba khü thü vato.","But the day of the Lord will come as a thief in the night; in which the heavens will pass away with a great noise, and the elements will be dissolved with fervent heat, and the earth and the works that are in it will be burned up.",Bible_NAG5BSI_WEB
2PE,3,11,"Mha hiko metü zü dita keto seba ketabi, thüma mipü dipü thiti mesü sheri uzho urele ujüpo ujüli (rethifü) kemesa mu ukehü mesade hü keyi.","Therefore since all these things are thus to be destroyed, what manner of persons ought you to be in holy living and godliness,",Bible_NAG5BSI_WEB
2PE,3,12,"Pe meri keba Niepoo kevori tüsozho kerekrilü, tüko melilü zü di tato, mu mha sülü kebako lüri ketala zho tato, süopo vori mezeta keto fü bame?","looking for and earnestly desiring the coming of the day of God, by reason of which the heavens being on fire will be dissolved, and the elements will melt with fervent heat?",Bible_NAG5BSI_WEB
2PE,3,13,Sizosheri pü popü kemeta jü uko tü kesa mu cejü kesa füba sülü kemezimi hü ketola.,"But, according to his promise, we look for new heavens and a new earth, in which dwells righteousness.",Bible_NAG5BSI_WEB
2PE,3,14,"Süla akekhrümiko, neko mhasüko meri keba bi menu de bate püponeko kezüve keba ngoyi ketola, thece kedi mu theku ne kemo.","Therefore, beloved, seeing that you look for these things, be diligent to be found in peace, without blemish and blameless in his sight.",Bible_NAG5BSI_WEB
2PE,3,15,"U Niepoo pülü cho keba sü kelakeyi zo, uko sazüjürao Paul mhase khapü ketsü bi pü lesi thopü neko tsüsü te.","Regard the patience of our Lord as salvation; even as our beloved brother Paul also, according to the wisdom given to him, wrote to you;",Bible_NAG5BSI_WEB
2PE,3,16,"Pü lesitho kesü metülü pü mha hiko po, sükolü mhahu seyi kerü ba, mhasekemoko la, mu ulü krokrü kemokola, uko lesitho kesü kekreko yo sheri sübi tayo, uko tho umeka ve.","as also in all of his letters, speaking in them of these things. In those are some things hard to be understood, which the ignorant and unsettled twist, as they also do to the other Scriptures, to their own destruction.",Bible_NAG5BSI_WEB
2PE,3,17,"Ne akekhrümiko, neko hi mhüjü mha hiko semu lü bate, uceri tate molize neko sheri keretseko po ne ketse pü tata ri ve tila, kekritilü vo keta, ne kemelü kethothi kebalü retu tari semo tila.","You therefore, beloved, knowing these things beforehand, beware lest, being carried away with the error of the wicked, you fall from your own steadfastness.",Bible_NAG5BSI_WEB
2PE,3,18,"Vele ngokemezhelü mema bate, u Niepoo Jisu Khrista mhaselü; püpo tsühi zapozale kethi mu kecho sheri kenenilü thite, Amen.",But grow in the grace and knowledge of our Lord and Savior Jesus Christ. To him be the glory both now and forever. Amen.,Bible_NAG5BSI_WEB
JUD,1,1,Jisu Khrista cieta-o mü Jakob sazüwo Judah no khapüh kumünupü u Po-u tho thimu shieyiküta mu Jisu Khrista zalü khapü müta küta ciyikütako cie küshü.,"Jude, a servant of Jesus Christ, and brother of James, to those who are called, sanctified by God the Father, and kept for Jesus Christ:",Bible_NAG5BSI_WEB
JUD,1,2,"Ngokümüzhie nieko kütsü, vetho kükhrü samükro shüte.",Mercy to you and peace and love be multiplied.,Bible_NAG5BSI_WEB
JUD,1,3,"A kükhrüko, müthi kulaküyi dzüh a künü mütü süh die thopüh nieko cie küshü mü süo nieko cie thoshünyi bou kücü süo nie tarhopüh kümülü lü ba-i küto thadzü vapüh kümüsako cie shü küvao zo.","Beloved, while I was very eager to write to you about our common salvation, I was constrained to write to you exhorting you to contend earnestly for the faith which was once for all delivered to the saints.",Bible_NAG5BSI_WEB
JUD,1,4,"Kükrelamoli thüma humi mükhre guh udolü lü küta la; süko sazho dzüh thadzü thopüh müta ta. Süko kütho küthi mamo, kümünupü ngokümüzhie küdiepüh kürüyolü shüküvako: Nyiepoo u kümünupü püh zo mü Nyiepoo Jisu Khrista pha kümoko zo.","For there are certain men who crept in secretly, even those who were long ago written about for this condemnation: ungodly men, turning the grace of our God into lasciviousness, and denying our only Master, God, and Lord, Jesus Christ.",Bible_NAG5BSI_WEB
JUD,1,5,"I süna thadzü nieko shievoküta dibin Nyepoo Egypt mi tüjülü thüma kropüh külayi, mu mülükümoko müka küshü nieko po rükralayi nyite.","Now I desire to remind you, though you already know this, that the Lord, having saved a people out of the land of Egypt, afterward destroyed those who didn't believe.",Bible_NAG5BSI_WEB
JUD,1,6,Süsa tülü choyimi kropüh thadzü u tho u küzho süh bayi mota die uko tho u batü-o kha küvako püe süko khapüh küzü khrikhrolü küchothe phapüh kütsokücü tüso küzho-u khü bata.,"Angels who didn't keep their first domain, but deserted their own dwelling place, he has kept in everlasting bonds under darkness for the judgment of the great day.",Bible_NAG5BSI_WEB
JUD,1,7,"Sodom mü Gomorrah ni bin rüna lüco kübako uzho u rüle kümha utho u khapüh kükhrüküzu cülü shü, süsa thüma zhokümo kürüzhüko thi ta tie. Süna küchothe meza lü sazho ngoi die thakapuh thipüh batazo.","Even as Sodom and Gomorrah, and the cities around them, having, in the same way as these, given themselves over to sexual immorality and gone after strange flesh, are set forth as an example, suffering the punishment of eternal fire.",Bible_NAG5BSI_WEB
JUD,1,8,Süsü bin müsakümo u mhokümako uthi upho va mürho umhü küzhomi mütü mü zapozalie küthimishie krenyi ta yo.,"Yet in like manner these also in their dreaming defile the flesh, despise authority, and slander celestial beings.",Bible_NAG5BSI_WEB
JUD,1,9,Thadzü Michael tülü choyi küzhoo thonu thürüküshüo zü no Moses mo küso die küpali kücülü püh müjo mpe ta die “Niepoo tho n müjo to” shita.,"But Michael, the archangel, when contending with the devil and arguing about the body of Moses, dared not bring against him an abusive condemnation, but said, ""May the Lord rebuke you!""",Bible_NAG5BSI_WEB
JUD,1,10,"Dei hiko mhapühyi shiekümo zo shie-yi krenyita o, hikoe u lulu shieküba lüshie u zho küshü khonu bi die sükola utho katao.","But these speak evil of whatever things they don't know. What they understand naturally, like the creatures without reason, in these things are they destroyed.",Bible_NAG5BSI_WEB
JUD,1,11,Süko cie-i kükrelamoli pühnieko Kain cholü vo mu zhokhro ngoi kütana tashü Balaam kükriküta dzü shie-i zei mu Korah nuko punieko mhuküzhomi dzü zimo küsülü katsota.,"Woe to them! For they went in the way of Cain, and ran riotously in the error of Balaam for hire, and perished in Korah's rebellion.",Bible_NAG5BSI_WEB
JUD,1,12,"Thüma hikohi nieko kükhrü tühü küthicie nieko zü hikücülü kürhodapü küta kropüh tüku kükhüko mpie modie u tho u va phuti-o kücükro, tükhra po hüshüküta kümhüko dzüshie ta kümo, tüsicie sü püshie küdi küsa sai sa kücü pü mieko chieluzo küva sübo kropüh.","These are hidden rocky reefs in your love feasts when they feast with you, shepherds who without fear feed themselves; clouds without water, carried along by winds; autumn leaves without fruit, twice dead, plucked up by the roots;",Bible_NAG5BSI_WEB
JUD,1,13,Utho ula mulula zoküto dzüküzho raphü zokuzhü kropüh küchothe tüzü bu kücü khapüh uko muri taküta rühu sei ta küzhü thünyie kropüh zo,"wild waves of the sea, foaming out their own shame; wandering stars, for whom the blackness of darkness has been reserved forever.",Bible_NAG5BSI_WEB
JUD,1,14,Adam zolü hüküpa pho thünao Enoch sadzü küshie dzü po die Heyi! Nyepoo pu kümüsako nyie küri züh vo.,"About these also Enoch, the seventh from Adam, prophesied, saying, ""Behold, the Lord came with ten thousands of his holy ones,",Bible_NAG5BSI_WEB
JUD,1,15,"Shishie-i püh thüma mütüko kütsoto mu uko kütholükümo mhatho thiküvako, uko kütholükumo thümako, süsa kütholükümo küphomako pu zo dzüküre poküva mütü küjo thashü kato.","to execute judgment on all, and to convict all the ungodly of all their works of ungodliness which they have done in an ungodly way, and of all the hard things which ungodly sinners have spoken against him.""",Bible_NAG5BSI_WEB
JUD,1,16,Thüma hiko unümosüdie pacü pano mü künotao küzüko zo. Uko ta lü dzüpo khobou ta cüzo. Uko uko küpa ngoküyi lüdie mirho ta-o cüzo.,"These are murmurers and complainers, walking after their lusts (and their mouth speaks proud things), showing respect of persons to gain advantage.",Bible_NAG5BSI_WEB
JUD,1,17,Dei a kükhrüko nieko Nyepo Jisu Khrista Apostelko thadzü po küshü dzüko rükrashüte.,"But you, beloved, remember the words which have been spoken before by the apostles of our Lord Jesus Christ.",Bible_NAG5BSI_WEB
JUD,1,18,Süko nieko cie po küzü pütü thülatso thüma kütholükümo u münyi utho u müdo thikütami küthükrezo kücü kropüh süto.,"They said to you that ""In the last time there will be mockers, walking after their own ungodly lusts.""",Bible_NAG5BSI_WEB
JUD,1,19,"Thüma süko mi püphoküta kropüh zo, uko thümo mhashie sa ropü di.","These are they who cause divisions, and are sensual, not having the Spirit.",Bible_NAG5BSI_WEB
JUD,1,20,Dei a kükhrüko nieko Kümüsa Ropüo lü choba die nieko kümülü kümüsa thoo zalü ve kühü ma ma zo yi te.,"But you, beloved, keep building up yourselves on your most holy faith, praying in the Holy Spirit.",Bible_NAG5BSI_WEB
JUD,1,21,Nietho niekhapüh u Jihova kükhrülü bayi mü küchothe kürhero ngoyi küto la u Nyepo Jisu cielü küpa ngo kümüzhie khüba zote.,"Keep yourselves in the love of God, looking for the mercy of our Lord Jesus Christ to eternal life.",Bible_NAG5BSI_WEB
JUD,1,22,Nieko humi ula kre ba ma? Süko ngo müzhie yite.,"On some have compassion, making a distinction,",Bible_NAG5BSI_WEB
JUD,1,23,"Soo kükreko meza lü tüshüpayi die külayi, u thi u pho la ukhü unie rütsonyieko va murho küvako rutsi-i zo yi te.","and some save, snatching them out of the fire with fear, hating even the clothing stained by the flesh.",Bible_NAG5BSI_WEB
JUD,1,24,Cüsa niephie müsükütolü niepo thayi kütola mü niepo jota modie püh tho zalie thikütolü u nüthori küto na no.,"Now to him who is able to keep them from stumbling, and to present you faultless before the presence of his glory in great joy,",Bible_NAG5BSI_WEB
JUD,1,25,"U kümünupü uko külakiyi-o püh lübi mhashie, Pühpo cü mü küchothie zapo zalie küdie mü kukuo thiyi te. Amen.","to God our Savior, who alone is wise, be glory and majesty, dominion and power, both now and forever. Amen.",Bible_NAG5BSI_WEB
REV,20,1,"Tüyochoyimi pü kiri zü I ngo, u thüla kedi kece ce cabi m ropha kezhopü pübelü ta","I saw an angel coming down out of heaven, having the key of the abyss and a great chain in his hand.",Bible_NAG5BSI_WEB
REV,20,2,"Fükera tüpü phava, püza tenhi, therü kerüo, Satan, tütse nye pü ro pü bata.","He seized the dragon, the old serpent, which is the devil and Satan, who deceives the whole inhabited earth, and bound him for a thousand years,",Bible_NAG5BSI_WEB
